Receipt_id,Venue_id,Total_Nbr_of_Items,Total_Price,Receipt_Nbr,Trans_number,Barcode,Receipt_Date,Receipt_Time,Date_Added,Venue,Payment_Type,Card_Source,Item_id,Item_name,Item_Price
416,21,4,9.07,291799,0,0,2021-11-13,12:35:00,2021-11-16 11:04:12,Yours Supermarket,Card,Contactless,2697,Easy kitchen cleaner 7,0.99
416,21,4,9.07,291799,0,0,2021-11-13,12:35:00,2021-11-16 11:04:12,Yours Supermarket,Card,Contactless,2698,Arial l tab pods 12 s,3.99
416,21,4,9.07,291799,0,0,2021-11-13,12:35:00,2021-11-16 11:04:12,Yours Supermarket,Card,Contactless,2699,Lenor in wash scent bo,3.99
416,21,4,9.07,291799,0,0,2021-11-13,12:35:00,2021-11-16 11:04:12,Yours Supermarket,Card,Contactless,2700,Carrier bag,0.1
417,21,1,1.49,294885,0,0,2021-11-15,13:28:00,2021-11-16 11:13:14,Yours Supermarket,Card,Contactless,2701,Yaadgar Fairy cakes,1.49
418,4,4,22.1,2112021142800,0,0,2021-11-02,14:28:00,2021-11-16 11:19:28,Sports direct.com,Card,Contactless,2702,Sondico football socks,5.5
418,4,4,22.1,2112021142800,0,0,2021-11-02,14:28:00,2021-11-16 11:19:28,Sports direct.com,Card,Contactless,2703,Sondico football socks,5.5
418,4,4,22.1,2112021142800,0,0,2021-11-02,14:28:00,2021-11-16 11:19:28,Sports direct.com,Card,Contactless,2704,Nike shinpads,11.0
418,4,4,22.1,2112021142800,0,0,2021-11-02,14:28:00,2021-11-16 11:19:28,Sports direct.com,Card,Contactless,2705,Carrier bag,0.1
419,34,1,7.0,2112021215152,0,0,2021-11-02,21:51:52,2021-11-16 11:36:51,Piri piri chicken,Card,Contactless,2706,Chicken box meal,7.0
420,8,1,10.0,0,0,330128984245A-0014,2021-11-01,08:00:00,2021-11-16 11:50:01,Tesco,Card,DD,2707,Monthly mobile contract,10.0
421,21,2,3.81,296200,0,0,2021-11-16,12:20:00,2021-11-16 13:01:58,Yours Supermarket,Card,Contactless,2708,Yaadgar Fairy cakes,1.49
421,21,2,3.81,296200,0,0,2021-11-16,12:20:00,2021-11-16 13:01:58,Yours Supermarket,Card,Contactless,2709,Dragon fruit,2.32
422,1,12,11.74,8757782063003003,0,0,2021-11-16,19:56:44,2021-11-17 14:46:33,Aldi,Card,Contactless,2710,Beans 4pack,0.96
422,1,12,11.74,8757782063003003,0,0,2021-11-16,19:56:44,2021-11-17 14:46:33,Aldi,Card,Contactless,2711,Shampoo,0.69
422,1,12,11.74,8757782063003003,0,0,2021-11-16,19:56:44,2021-11-17 14:46:33,Aldi,Card,Contactless,2712,Orange juice 2l,1.35
422,1,12,11.74,8757782063003003,0,0,2021-11-16,19:56:44,2021-11-17 14:46:33,Aldi,Card,Contactless,2713,Shower gel KS,0.55
422,1,12,11.74,8757782063003003,0,0,2021-11-16,19:56:44,2021-11-17 14:46:33,Aldi,Card,Contactless,2714,Sausages cocktail,1.69
422,1,12,11.74,8757782063003003,0,0,2021-11-16,19:56:44,2021-11-17 14:46:33,Aldi,Card,Contactless,2715,Soft Cheese full fat,0.59
422,1,12,11.74,8757782063003003,0,0,2021-11-16,19:56:44,2021-11-17 14:46:33,Aldi,Card,Contactless,2716,Ham honey/breaded,1.65
422,1,12,11.74,8757782063003003,0,0,2021-11-16,19:56:44,2021-11-17 14:46:33,Aldi,Card,Contactless,2717,Steak and kidney pasty,1.29
422,1,12,11.74,8757782063003003,0,0,2021-11-16,19:56:44,2021-11-17 14:46:33,Aldi,Card,Contactless,2718,Loaf seeded 800g,0.75
422,1,12,11.74,8757782063003003,0,0,2021-11-16,19:56:44,2021-11-17 14:46:33,Aldi,Card,Contactless,2719,Mango loose,0.74
422,1,12,11.74,8757782063003003,0,0,2021-11-16,19:56:44,2021-11-17 14:46:33,Aldi,Card,Contactless,2720,Mango loose,0.74
422,1,12,11.74,8757782063003003,0,0,2021-11-16,19:56:44,2021-11-17 14:46:33,Aldi,Card,Contactless,2721,Mango loose,0.74
423,21,1,1.49,298765,0,0,2021-11-18,09:40:00,2021-11-18 15:50:55,Yours Supermarket,Cash,0,2722,Yaadgar Fairy cakes,1.49
424,1,9,8.75,9690782063007801,0,0,2021-11-18,18:04:58,2021-11-20 10:09:12,Aldi,Card,Contactless,2723,Custard rts,0.42
424,1,9,8.75,9690782063007801,0,0,2021-11-18,18:04:58,2021-11-20 10:09:12,Aldi,Card,Contactless,2724,Custard rts,0.42
424,1,9,8.75,9690782063007801,0,0,2021-11-18,18:04:58,2021-11-20 10:09:12,Aldi,Card,Contactless,2725,Custard rts,0.42
424,1,9,8.75,9690782063007801,0,0,2021-11-18,18:04:58,2021-11-20 10:09:12,Aldi,Card,Contactless,2726,Gateau chocolate,1.69
424,1,9,8.75,9690782063007801,0,0,2021-11-18,18:04:58,2021-11-20 10:09:12,Aldi,Card,Contactless,2727,Eggs caged 15pk,1.18
424,1,9,8.75,9690782063007801,0,0,2021-11-18,18:04:58,2021-11-20 10:09:12,Aldi,Card,Contactless,2728,Cotton buds,0.29
424,1,9,8.75,9690782063007801,0,0,2021-11-18,18:04:58,2021-11-20 10:09:12,Aldi,Card,Contactless,2729,Meatballs/Frikadellen,1.99
424,1,9,8.75,9690782063007801,0,0,2021-11-18,18:04:58,2021-11-20 10:09:12,Aldi,Card,Contactless,2730,Orange juice 2l,1.35
424,1,9,8.75,9690782063007801,0,0,2021-11-18,18:04:58,2021-11-20 10:09:12,Aldi,Card,Contactless,2731,Apple&Mango Juice,0.99
425,26,1,1.09,19112021145705,0,0,2021-11-19,14:57:05,2021-11-20 10:25:30,Sainsbury,Card,Contactless,2732,Tropical juice,1.09
426,14,4,7.57,826900743,0,0,2021-11-19,14:38:00,2021-11-20 10:36:38,Superdrug,Cash,0,2733,Aqueous creame,2.49
426,14,4,7.57,826900743,0,0,2021-11-19,14:38:00,2021-11-20 10:36:38,Superdrug,Cash,0,2734,Aqueous creame,2.49
426,14,4,7.57,826900743,0,0,2021-11-19,14:38:00,2021-11-20 10:36:38,Superdrug,Cash,0,2735,Aqueous creame,2.49
426,14,4,7.57,826900743,0,0,2021-11-19,14:38:00,2021-11-20 10:36:38,Superdrug,Cash,0,2736,Carrier bag,0.1
427,35,3,4.8,45158578,0,0,2021-11-20,09:30:03,2021-11-20 11:06:38,Gregs,Card,Contactless,2737,Chicken bake,1.6
427,35,3,4.8,45158578,0,0,2021-11-20,09:30:03,2021-11-20 11:06:38,Gregs,Card,Contactless,2738,Chicken bake,1.6
427,35,3,4.8,45158578,0,0,2021-11-20,09:30:03,2021-11-20 11:06:38,Gregs,Card,Contactless,2739,Steak bake,1.6
428,1,9,8.75,9690782063007801,0,0,2021-11-18,18:04:58,2021-12-03 14:25:09,Aldi,Card,Contactless,2740,Custard rts,0.42
428,1,9,8.75,9690782063007801,0,0,2021-11-18,18:04:58,2021-12-03 14:25:09,Aldi,Card,Contactless,2741,Custard rts,0.42
428,1,9,8.75,9690782063007801,0,0,2021-11-18,18:04:58,2021-12-03 14:25:09,Aldi,Card,Contactless,2742,Custard rts,0.42
428,1,9,8.75,9690782063007801,0,0,2021-11-18,18:04:58,2021-12-03 14:25:09,Aldi,Card,Contactless,2743,Gateau chocolate,1.69
428,1,9,8.75,9690782063007801,0,0,2021-11-18,18:04:58,2021-12-03 14:25:09,Aldi,Card,Contactless,2744,Eggs caged 15pk,1.18
428,1,9,8.75,9690782063007801,0,0,2021-11-18,18:04:58,2021-12-03 14:25:09,Aldi,Card,Contactless,2745,Cotton buds,0.29
428,1,9,8.75,9690782063007801,0,0,2021-11-18,18:04:58,2021-12-03 14:25:09,Aldi,Card,Contactless,2746,Meatballs/Frikadellen,1.99
428,1,9,8.75,9690782063007801,0,0,2021-11-18,18:04:58,2021-12-03 14:25:09,Aldi,Card,Contactless,2747,Orange juice 2l,1.35
428,1,9,8.75,9690782063007801,0,0,2021-11-18,18:04:58,2021-12-03 14:25:09,Aldi,Card,Contactless,2748,Apple&Mango Juice,0.99
429,1,5,3.93,169782063002008,0,0,2021-12-30,08:59:00,2022-01-30 22:36:27,Aldi,Cash,0,2749,Still flav water,0.33
429,1,5,3.93,169782063002008,0,0,2021-12-30,08:59:00,2022-01-30 22:36:27,Aldi,Cash,0,2750,Orange Juice 2l,1.35
429,1,5,3.93,169782063002008,0,0,2021-12-30,08:59:00,2022-01-30 22:36:27,Aldi,Cash,0,2751,Greek style yogurt,0.75
429,1,5,3.93,169782063002008,0,0,2021-12-30,08:59:00,2022-01-30 22:36:27,Aldi,Cash,0,2752,Greek style yogurt,0.75
429,1,5,3.93,169782063002008,0,0,2021-12-30,08:59:00,2022-01-30 22:36:27,Aldi,Cash,0,2753,Greek style yogurt,0.75
430,1,7,6.37,9471782063010804,0,0,2021-12-04,11:44:12,2022-01-30 22:49:44,Aldi,Card,Contactless,2754,Water Aqua vale 5l,0.99
430,1,7,6.37,9471782063010804,0,0,2021-12-04,11:44:12,2022-01-30 22:49:44,Aldi,Card,Contactless,2755,Orange Juice 2l,1.35
430,1,7,6.37,9471782063010804,0,0,2021-12-04,11:44:12,2022-01-30 22:49:44,Aldi,Card,Contactless,2756,Tomato 6 pack,0.72
430,1,7,6.37,9471782063010804,0,0,2021-12-04,11:44:12,2022-01-30 22:49:44,Aldi,Card,Contactless,2757,Tomato 6 pack,0.72
430,1,7,6.37,9471782063010804,0,0,2021-12-04,11:44:12,2022-01-30 22:49:44,Aldi,Card,Contactless,2758,Tomato 6 pack,0.72
430,1,7,6.37,9471782063010804,0,0,2021-12-04,11:44:12,2022-01-30 22:49:44,Aldi,Card,Contactless,2759,Tomato 6 pack,0.72
430,1,7,6.37,9471782063010804,0,0,2021-12-04,11:44:12,2022-01-30 22:49:44,Aldi,Card,Contactless,2760,Bananas organic,1.15
431,1,9,9.83,2294782063010804,0,0,2021-12-22,17:13:13,2022-01-30 23:11:05,Aldi,Card,Contactless,2761,Chestnut mushrooms,0.85
431,1,9,9.83,2294782063010804,0,0,2021-12-22,17:13:13,2022-01-30 23:11:05,Aldi,Card,Contactless,2762,Greek style yogurt,0.75
431,1,9,9.83,2294782063010804,0,0,2021-12-22,17:13:13,2022-01-30 23:11:05,Aldi,Card,Contactless,2763,Greek style yogurt,0.75
431,1,9,9.83,2294782063010804,0,0,2021-12-22,17:13:13,2022-01-30 23:11:05,Aldi,Card,Contactless,2764,Greek style yogurt,0.75
431,1,9,9.83,2294782063010804,0,0,2021-12-22,17:13:13,2022-01-30 23:11:05,Aldi,Card,Contactless,2765,Broccoli,0.47
431,1,9,9.83,2294782063010804,0,0,2021-12-22,17:13:13,2022-01-30 23:11:05,Aldi,Card,Contactless,2766,Chicken whole XL,4.19
431,1,9,9.83,2294782063010804,0,0,2021-12-22,17:13:13,2022-01-30 23:11:05,Aldi,Card,Contactless,2767,Tomato 6 pack,0.69
431,1,9,9.83,2294782063010804,0,0,2021-12-22,17:13:13,2022-01-30 23:11:05,Aldi,Card,Contactless,2768,Tomato 6 pack,0.69
431,1,9,9.83,2294782063010804,0,0,2021-12-22,17:13:13,2022-01-30 23:11:05,Aldi,Card,Contactless,2769,Tomato 6 pack,0.69
432,1,6,6.19,2129782063010804,0,0,2021-12-21,18:12:17,2022-01-30 23:23:32,Aldi,Card,Contactless,2770,Orange juice 2l,1.35
432,1,6,6.19,2129782063010804,0,0,2021-12-21,18:12:17,2022-01-30 23:23:32,Aldi,Card,Contactless,2771,Fruit yogurt 450g,0.85
432,1,6,6.19,2129782063010804,0,0,2021-12-21,18:12:17,2022-01-30 23:23:32,Aldi,Card,Contactless,2772,Fruit yogurt 450g,0.85
432,1,6,6.19,2129782063010804,0,0,2021-12-21,18:12:17,2022-01-30 23:23:32,Aldi,Card,Contactless,2773,Fruit yogurt 450g,0.85
432,1,6,6.19,2129782063010804,0,0,2021-12-21,18:12:17,2022-01-30 23:23:32,Aldi,Card,Contactless,2774,Beans 420g,0.3
432,1,6,6.19,2129782063010804,0,0,2021-12-21,18:12:17,2022-01-30 23:23:32,Aldi,Card,Contactless,2775,Toad in a hole,1.99
433,1,6,4.94,403782063002010,0,0,2021-11-26,20:21:27,2022-01-30 23:42:23,Aldi,Card,Contactless,2776,Apples royal gala,1.19
433,1,6,4.94,403782063002010,0,0,2021-11-26,20:21:27,2022-01-30 23:42:23,Aldi,Card,Contactless,2777,Pineapple juice 1l,0.75
433,1,6,4.94,403782063002010,0,0,2021-11-26,20:21:27,2022-01-30 23:42:23,Aldi,Card,Contactless,2778,Orange juice 2l,1.35
433,1,6,4.94,403782063002010,0,0,2021-11-26,20:21:27,2022-01-30 23:42:23,Aldi,Card,Contactless,2779,Shower gel,0.55
433,1,6,4.94,403782063002010,0,0,2021-11-26,20:21:27,2022-01-30 23:42:23,Aldi,Card,Contactless,2780,Shower gel,0.55
433,1,6,4.94,403782063002010,0,0,2021-11-26,20:21:27,2022-01-30 23:42:23,Aldi,Card,Contactless,2781,Shower gel,0.55
434,1,8,6.96,6691782063002048,0,0,2021-12-05,08:20:39,2022-01-31 00:01:47,Aldi,Card,Contactless,2782,Water aqua vale 5l,0.99
434,1,8,6.96,6691782063002048,0,0,2021-12-05,08:20:39,2022-01-31 00:01:47,Aldi,Card,Contactless,2783,Orange juice 2l,1.35
434,1,8,6.96,6691782063002048,0,0,2021-12-05,08:20:39,2022-01-31 00:01:47,Aldi,Card,Contactless,2784,Flavoured sparkling water,0.33
434,1,8,6.96,6691782063002048,0,0,2021-12-05,08:20:39,2022-01-31 00:01:47,Aldi,Card,Contactless,2785,Fruit yogurt 450g,0.85
434,1,8,6.96,6691782063002048,0,0,2021-12-05,08:20:39,2022-01-31 00:01:47,Aldi,Card,Contactless,2786,Fruit yogurt 450g,0.85
434,1,8,6.96,6691782063002048,0,0,2021-12-05,08:20:39,2022-01-31 00:01:47,Aldi,Card,Contactless,2787,Fruit yogurt 450g,0.85
434,1,8,6.96,6691782063002048,0,0,2021-12-05,08:20:39,2022-01-31 00:01:47,Aldi,Card,Contactless,2788,Fruit yogurt 450g,0.85
434,1,8,6.96,6691782063002048,0,0,2021-12-05,08:20:39,2022-01-31 00:01:47,Aldi,Card,Contactless,2789,Limes,0.89
435,1,11,10.24,3043782063002030,0,0,2021-12-11,08:23:58,2022-01-31 20:28:04,Aldi,Card,Contactless,2790,Orange juice 2l,1.35
435,1,11,10.24,3043782063002030,0,0,2021-12-11,08:23:58,2022-01-31 20:28:04,Aldi,Card,Contactless,2791,Soft cheese,0.65
435,1,11,10.24,3043782063002030,0,0,2021-12-11,08:23:58,2022-01-31 20:28:04,Aldi,Card,Contactless,2792,Ham honey/breaded,1.69
435,1,11,10.24,3043782063002030,0,0,2021-12-11,08:23:58,2022-01-31 20:28:04,Aldi,Card,Contactless,2793,Bananas 5 pack,0.69
435,1,11,10.24,3043782063002030,0,0,2021-12-11,08:23:58,2022-01-31 20:28:04,Aldi,Card,Contactless,2794,Bananas 5 pack,0.69
435,1,11,10.24,3043782063002030,0,0,2021-12-11,08:23:58,2022-01-31 20:28:04,Aldi,Card,Contactless,2795,Greek style yogurt,0.75
435,1,11,10.24,3043782063002030,0,0,2021-12-11,08:23:58,2022-01-31 20:28:04,Aldi,Card,Contactless,2796,Greek style yogurt,0.75
435,1,11,10.24,3043782063002030,0,0,2021-12-11,08:23:58,2022-01-31 20:28:04,Aldi,Card,Contactless,2797,Fruit yogurt 450g,0.75
435,1,11,10.24,3043782063002030,0,0,2021-12-11,08:23:58,2022-01-31 20:28:04,Aldi,Card,Contactless,2798,Eggs caged 15 pack,1.18
435,1,11,10.24,3043782063002030,0,0,2021-12-11,08:23:58,2022-01-31 20:28:04,Aldi,Card,Contactless,2799,Fruit yogurt 450g,0.75
435,1,11,10.24,3043782063002030,0,0,2021-12-11,08:23:58,2022-01-31 20:28:04,Aldi,Card,Contactless,2800,Bloomer seed 800g,0.99
436,1,8,11.28,8749782063002048,0,0,2021-12-29,09:46:47,2022-01-31 20:50:41,Aldi,Card,Pin,2801,Plastic bags,0.2
436,1,8,11.28,8749782063002048,0,0,2021-12-29,09:46:47,2022-01-31 20:50:41,Aldi,Card,Pin,2802,Orange juice 2l,1.35
436,1,8,11.28,8749782063002048,0,0,2021-12-29,09:46:47,2022-01-31 20:50:41,Aldi,Card,Pin,2803,Olive oil,2.39
436,1,8,11.28,8749782063002048,0,0,2021-12-29,09:46:47,2022-01-31 20:50:41,Aldi,Card,Pin,2804,Broccoli,0.47
436,1,8,11.28,8749782063002048,0,0,2021-12-29,09:46:47,2022-01-31 20:50:41,Aldi,Card,Pin,2805,Baking potato,0.15
436,1,8,11.28,8749782063002048,0,0,2021-12-29,09:46:47,2022-01-31 20:50:41,Aldi,Card,Pin,2806,Broccoli,0.47
436,1,8,11.28,8749782063002048,0,0,2021-12-29,09:46:47,2022-01-31 20:50:41,Aldi,Card,Pin,2807,Peppers family pack,0.96
436,1,8,11.28,8749782063002048,0,0,2021-12-29,09:46:47,2022-01-31 20:50:41,Aldi,Card,Pin,2808,Gammon joint 1.3kg,5.29
437,1,9,9.11,9396782063008802,0,0,2021-11-29,13:14:30,2022-01-31 21:14:21,Aldi,Card,Contactless,2809,Orange juice 2l,1.35
437,1,9,9.11,9396782063008802,0,0,2021-11-29,13:14:30,2022-01-31 21:14:21,Aldi,Card,Contactless,2810,Braeburn apples,1.19
437,1,9,9.11,9396782063008802,0,0,2021-11-29,13:14:30,2022-01-31 21:14:21,Aldi,Card,Contactless,2811,Bananas organic,1.15
437,1,9,9.11,9396782063008802,0,0,2021-11-29,13:14:30,2022-01-31 21:14:21,Aldi,Card,Contactless,2812,Bananas organic,1.15
437,1,9,9.11,9396782063008802,0,0,2021-11-29,13:14:30,2022-01-31 21:14:21,Aldi,Card,Contactless,2813,Bananas organic,1.15
437,1,9,9.11,9396782063008802,0,0,2021-11-29,13:14:30,2022-01-31 21:14:21,Aldi,Card,Contactless,2814,Oranges,0.89
437,1,9,9.11,9396782063008802,0,0,2021-11-29,13:14:30,2022-01-31 21:14:21,Aldi,Card,Contactless,2815,Oranges,0.89
437,1,9,9.11,9396782063008802,0,0,2021-11-29,13:14:30,2022-01-31 21:14:21,Aldi,Card,Contactless,2816,Oranges,0.89
437,1,9,9.11,9396782063008802,0,0,2021-11-29,13:14:30,2022-01-31 21:14:21,Aldi,Card,Contactless,2817,Carrots EE,0.45
438,1,6,6.32,9167782063008802,0,0,2021-11-27,16:38:29,2022-01-31 21:36:39,Aldi,Card,Contactless,2818,Olive oil,2.39
438,1,6,6.32,9167782063008802,0,0,2021-11-27,16:38:29,2022-01-31 21:36:39,Aldi,Card,Contactless,2819,Potatoes EE,0.89
438,1,6,6.32,9167782063008802,0,0,2021-11-27,16:38:29,2022-01-31 21:36:39,Aldi,Card,Contactless,2820,Red onions,0.67
438,1,6,6.32,9167782063008802,0,0,2021-11-27,16:38:29,2022-01-31 21:36:39,Aldi,Card,Contactless,2821,Garlics,0.79
438,1,6,6.32,9167782063008802,0,0,2021-11-27,16:38:29,2022-01-31 21:36:39,Aldi,Card,Contactless,2822,Garlics,0.79
438,1,6,6.32,9167782063008802,0,0,2021-11-27,16:38:29,2022-01-31 21:36:39,Aldi,Card,Contactless,2823,Garlics,0.79
439,1,2,2.34,9839782063010804,0,0,2021-12-06,18:01:54,2022-01-31 22:06:53,Aldi,Card,Contactless,2824,Water aqua vale 5l,0.99
439,1,2,2.34,9839782063010804,0,0,2021-12-06,18:01:54,2022-01-31 22:06:53,Aldi,Card,Contactless,2825,Orange juice,1.35
440,1,21,20.98,9839782063010804,0,0,2021-11-22,16:54:41,2022-01-31 23:00:19,Aldi,Card,Contactless,2826,Loaf superseed,0.89
440,1,21,20.98,9839782063010804,0,0,2021-11-22,16:54:41,2022-01-31 23:00:19,Aldi,Card,Contactless,2827,Frozen brownie,1.99
440,1,21,20.98,9839782063010804,0,0,2021-11-22,16:54:41,2022-01-31 23:00:19,Aldi,Card,Contactless,2828,Eggs caged 15 pack,1.18
440,1,21,20.98,9839782063010804,0,0,2021-11-22,16:54:41,2022-01-31 23:00:19,Aldi,Card,Contactless,2829,Orange juice 2l,1.35
440,1,21,20.98,9839782063010804,0,0,2021-11-22,16:54:41,2022-01-31 23:00:19,Aldi,Card,Contactless,2830,Ham honey/breaded,1.69
440,1,21,20.98,9839782063010804,0,0,2021-11-22,16:54:41,2022-01-31 23:00:19,Aldi,Card,Contactless,2831,Smoked bacon 300g,1.39
440,1,21,20.98,9839782063010804,0,0,2021-11-22,16:54:41,2022-01-31 23:00:19,Aldi,Card,Contactless,2832,Baby spinach,0.73
440,1,21,20.98,9839782063010804,0,0,2021-11-22,16:54:41,2022-01-31 23:00:19,Aldi,Card,Contactless,2833,Tomato 6 pack,0.69
440,1,21,20.98,9839782063010804,0,0,2021-11-22,16:54:41,2022-01-31 23:00:19,Aldi,Card,Contactless,2834,Tomato 6 pack,0.69
440,1,21,20.98,9839782063010804,0,0,2021-11-22,16:54:41,2022-01-31 23:00:19,Aldi,Card,Contactless,2835,Tomato 6 pack,0.69
440,1,21,20.98,9839782063010804,0,0,2021-11-22,16:54:41,2022-01-31 23:00:19,Aldi,Card,Contactless,2836,Baby tomato plum,0.69
440,1,21,20.98,9839782063010804,0,0,2021-11-22,16:54:41,2022-01-31 23:00:19,Aldi,Card,Contactless,2837,Smarties tube,0.99
440,1,21,20.98,9839782063010804,0,0,2021-11-22,16:54:41,2022-01-31 23:00:19,Aldi,Card,Contactless,2838,Smarties tube,0.99
440,1,21,20.98,9839782063010804,0,0,2021-11-22,16:54:41,2022-01-31 23:00:19,Aldi,Card,Contactless,2839,Fruit pastilles,0.99
440,1,21,20.98,9839782063010804,0,0,2021-11-22,16:54:41,2022-01-31 23:00:19,Aldi,Card,Contactless,2840,Peppers family pack,0.96
440,1,21,20.98,9839782063010804,0,0,2021-11-22,16:54:41,2022-01-31 23:00:19,Aldi,Card,Contactless,2841,Carrot 1kg,0.4
440,1,21,20.98,9839782063010804,0,0,2021-11-22,16:54:41,2022-01-31 23:00:19,Aldi,Card,Contactless,2842,Chocolate santa/bear,1.99
440,1,21,20.98,9839782063010804,0,0,2021-11-22,16:54:41,2022-01-31 23:00:19,Aldi,Card,Contactless,2843,Table salt 750g,0.27
440,1,21,20.98,9839782063010804,0,0,2021-11-22,16:54:41,2022-01-31 23:00:19,Aldi,Card,Contactless,2844,Chillies mixed,0.47
440,1,21,20.98,9839782063010804,0,0,2021-11-22,16:54:41,2022-01-31 23:00:19,Aldi,Card,Contactless,2845,Cheese extra mature 400g,1.79
440,1,21,20.98,9839782063010804,0,0,2021-11-22,16:54:41,2022-01-31 23:00:19,Aldi,Card,Contactless,2846,Baking potato,0.15
441,1,4,4.93,5508782063002044,0,0,2021-12-03,08:19:07,2022-01-31 23:12:41,Aldi,Card,Pin,2847,Orange juice 2l,1.35
441,1,4,4.93,5508782063002044,0,0,2021-12-03,08:19:07,2022-01-31 23:12:41,Aldi,Card,Pin,2848,Muesli swiss,1.69
441,1,4,4.93,5508782063002044,0,0,2021-12-03,08:19:07,2022-01-31 23:12:41,Aldi,Card,Pin,2849,Colgate,0.9
441,1,4,4.93,5508782063002044,0,0,2021-12-03,08:19:07,2022-01-31 23:12:41,Aldi,Card,Pin,2850,Water aqua vale 5l,0.99
442,1,6,9.36,1314782063008802,0,0,2021-12-09,16:40:15,2022-01-31 23:48:36,Aldi,Card,Contactless,2851,Water aqua vale 5l,0.99
442,1,6,9.36,1314782063008802,0,0,2021-12-09,16:40:15,2022-01-31 23:48:36,Aldi,Card,Contactless,2852,Orange juice 2l,1.35
442,1,6,9.36,1314782063008802,0,0,2021-12-09,16:40:15,2022-01-31 23:48:36,Aldi,Card,Contactless,2853,Fruit yogurt 450g,0.85
442,1,6,9.36,1314782063008802,0,0,2021-12-09,16:40:15,2022-01-31 23:48:36,Aldi,Card,Contactless,2854,Chicken cooked,3.99
442,1,6,9.36,1314782063008802,0,0,2021-12-09,16:40:15,2022-01-31 23:48:36,Aldi,Card,Contactless,2855,Oranges,1.09
442,1,6,9.36,1314782063008802,0,0,2021-12-09,16:40:15,2022-01-31 23:48:36,Aldi,Card,Contactless,2856,Oranges,1.09
443,1,10,9.51,2042782063001030,0,0,2021-12-18,20:08:14,2022-02-01 00:09:16,Aldi,Card,Contactless,2857,Water aqua vale 5l,0.99
443,1,10,9.51,2042782063001030,0,0,2021-12-18,20:08:14,2022-02-01 00:09:16,Aldi,Card,Contactless,2858,Orange juice 2l,1.35
443,1,10,9.51,2042782063001030,0,0,2021-12-18,20:08:14,2022-02-01 00:09:16,Aldi,Card,Contactless,2859,Beans 420g,0.3
443,1,10,9.51,2042782063001030,0,0,2021-12-18,20:08:14,2022-02-01 00:09:16,Aldi,Card,Contactless,2860,Pork pies classic,0.89
443,1,10,9.51,2042782063001030,0,0,2021-12-18,20:08:14,2022-02-01 00:09:16,Aldi,Card,Contactless,2861,Pork pies classic,0.89
443,1,10,9.51,2042782063001030,0,0,2021-12-18,20:08:14,2022-02-01 00:09:16,Aldi,Card,Contactless,2862,Oranges large,1.69
443,1,10,9.51,2042782063001030,0,0,2021-12-18,20:08:14,2022-02-01 00:09:16,Aldi,Card,Contactless,2863,Fruit yogurt 450g,0.85
443,1,10,9.51,2042782063001030,0,0,2021-12-18,20:08:14,2022-02-01 00:09:16,Aldi,Card,Contactless,2864,Fruit yogurt 450g,0.85
443,1,10,9.51,2042782063001030,0,0,2021-12-18,20:08:14,2022-02-01 00:09:16,Aldi,Card,Contactless,2865,Fruit yogurt 450g,0.85
443,1,10,9.51,2042782063001030,0,0,2021-12-18,20:08:14,2022-02-01 00:09:16,Aldi,Card,Contactless,2866,Fruit yogurt 450g,0.85
444,1,15,17.78,9497782063002001,0,0,2022-02-07,17:32:07,2022-03-25 10:28:12,Aldi,Card,Contactless,2867,Still flav water,0.37
444,1,15,17.78,9497782063002001,0,0,2022-02-07,17:32:07,2022-03-25 10:28:12,Aldi,Card,Contactless,2868,Orange juice 2l,1.35
444,1,15,17.78,9497782063002001,0,0,2022-02-07,17:32:07,2022-03-25 10:28:12,Aldi,Card,Contactless,2869,Shower gel,0.55
444,1,15,17.78,9497782063002001,0,0,2022-02-07,17:32:07,2022-03-25 10:28:12,Aldi,Card,Contactless,2870,Bacon,1.99
444,1,15,17.78,9497782063002001,0,0,2022-02-07,17:32:07,2022-03-25 10:28:12,Aldi,Card,Contactless,2871,Bacon,1.99
444,1,15,17.78,9497782063002001,0,0,2022-02-07,17:32:07,2022-03-25 10:28:12,Aldi,Card,Contactless,2872,Racer,0.62
444,1,15,17.78,9497782063002001,0,0,2022-02-07,17:32:07,2022-03-25 10:28:12,Aldi,Card,Contactless,2873,Racer,0.62
444,1,15,17.78,9497782063002001,0,0,2022-02-07,17:32:07,2022-03-25 10:28:12,Aldi,Card,Contactless,2874,Racer,0.62
444,1,15,17.78,9497782063002001,0,0,2022-02-07,17:32:07,2022-03-25 10:28:12,Aldi,Card,Contactless,2875,Chicken breast 1kg,5.35
444,1,15,17.78,9497782063002001,0,0,2022-02-07,17:32:07,2022-03-25 10:28:12,Aldi,Card,Contactless,2876,Tomatoes 6 pack,0.69
444,1,15,17.78,9497782063002001,0,0,2022-02-07,17:32:07,2022-03-25 10:28:12,Aldi,Card,Contactless,2877,Tomatoes 6 pack,0.69
444,1,15,17.78,9497782063002001,0,0,2022-02-07,17:32:07,2022-03-25 10:28:12,Aldi,Card,Contactless,2878,Tomatoes 6 pack,0.69
444,1,15,17.78,9497782063002001,0,0,2022-02-07,17:32:07,2022-03-25 10:28:12,Aldi,Card,Contactless,2879,Yogurt greek style,0.75
444,1,15,17.78,9497782063002001,0,0,2022-02-07,17:32:07,2022-03-25 10:28:12,Aldi,Card,Contactless,2880,Yogurt greek style,0.75
